year,rating,country_clean,iso3,country_name,CC.EST,GE.EST,RQ.EST,RL.EST,NY.GDP.MKTP.KD.ZG,BN.CAB.XOKA.GD.ZS,NE.TRD.GNFS.ZS,GGSB_NPGDP,GGXWDG_NGDP,PCPI,REER_IX_RY2010_ACW_RCPI
2015,B+,El Salvador,SLV,El Salvador,-0.447838723659515,-0.285931020975113,0.0679868832230568,-0.616807520389557,2.40000008852115,-3.2159293549397,76.5602707370519,-3.61,73.464,109.373,
2016,B+,El Salvador,SLV,El Salvador,-0.5561683177948,-0.343923270702362,-0.0506191477179527,-0.757978737354279,2.53906241135864,-2.27403286613894,72.8190933731491,-3.208,75.214,110.034,
2017,B-,El Salvador,SLV,El Salvador,-0.534349262714386,-0.38730189204216,-0.169971138238907,-0.873291909694672,2.24761908134138,-1.85990733613606,74.3046511916519,-2.741,77.136,111.15,
2018,B-,El Salvador,SLV,El Salvador,-0.586434960365295,-0.489993751049042,-0.0161868967115879,-0.930314421653748,2.4124442237792,-3.30179306522223,75.6336168879956,-3.125,76.961,112.359,
2019,B-,El Salvador,SLV,El Salvador,-0.537863314151764,-0.531079947948456,-0.0379504486918449,-0.866013646125793,2.43747159065784,-0.421693578525018,76.0420130991468,-3.74,77.906,112.443,
2020,B-,El Salvador,SLV,El Salvador,-0.577636420726776,-0.261266618967056,-0.0852432101964951,-0.777085423469543,-7.893101359867,1.11030429654712,66.4595069497083,-5.838,95.365,112.027,
2021,B-,El Salvador,SLV,El Salvador,-0.5537109375,-0.34182408452034,-0.363843023777008,-0.866383194923401,11.9047617015957,-4.30553038660689,81.8450759800765,-5.811,87.955,115.912,
2022,CC,El Salvador,SLV,El Salvador,-0.642525255680084,-0.321259051561356,-0.462724059820175,-0.742217719554901,2.95461516549889,-6.7264305139644,88.7011093776867,-2.883,83.657,124.253,
2023,CCC+,El Salvador,SLV,El Salvador,-0.561315059661865,0.0504390224814415,-0.307905405759811,-0.369357317686081,3.5391566928735,-1.08652281339801,81.7147723425988,-4.991,85.088,129.281,
2024,CCC+,El Salvador,SLV,,,,,,,,,-4.707,87.514,130.385,
2025,B-,El Salvador,SLV,,,,,,,,,-2.761,87.622,130.776,
2012,A+,Estonia,EST,Estonia,1.08829832077026,0.945922076702118,1.4102840423584,1.15094149112701,3.67201872506541,-1.85807259126915,169.156067773865,1.252,11.147,96.332,
2013,A+,Estonia,EST,Estonia,1.18144452571869,0.966788172721863,1.4392409324646,1.19137024879456,1.75649379621869,-0.133143040301748,164.601632156916,0.964,11.435,99.459,
2014,A+,Estonia,EST,Estonia,1.29877054691315,1.01121234893799,1.67060923576355,1.36985957622528,3.32278988182702,0.518408483980374,157.953944842229,1.559,11.563,99.933,
2015,A+,Estonia,EST,Estonia,1.25537073612213,1.03593826293945,1.65832471847534,1.30050790309906,1.83815262882932,1.46327360938589,148.507157123558,1.16,10.79,100.0,
2016,A+,Estonia,EST,Estonia,1.23109316825867,1.05459797382355,1.68796372413635,1.19259226322174,3.09301920751959,0.996247381037252,147.7462327097,0.12,10.239,100.8,
2017,A+,Estonia,EST,Estonia,1.20263087749481,1.07229030132294,1.63404095172882,1.24847757816315,5.63467248963991,1.69970978175346,144.635650944133,-1.364,9.434,104.48,
2018,AA-,Estonia,EST,Estonia,1.46850371360779,1.15055811405182,1.54483294487,1.20345735549927,3.69969756161726,0.563761631353159,143.485224864735,-2.1,8.507,108.045,
2019,AA-,Estonia,EST,Estonia,1.52524757385254,1.13976681232452,1.58012461662292,1.2427259683609,3.72664943466884,2.00905944057614,140.352147998549,-1.625,9.047,110.496,
2020,AA-,Estonia,EST,Estonia,1.58082056045532,1.29900670051575,1.52953481674194,1.33508813381195,-2.88380751483778,-2.7306242700292,137.392641283846,-5.788,19.096,109.795,
2021,AA-,Estonia,EST,Estonia,1.50660848617554,1.34329342842102,1.54799437522888,1.38935804367065,8.25488044580031,-3.72881552541849,160.471922305927,-5.694,18.42,114.722,
2022,AA-,Estonia,EST,Estonia,1.54471278190613,1.34263217449188,1.5589644908905,1.42628395557404,-1.22616966587796,-3.91323342632091,175.68711950524,-2.439,19.187,137.032,
2023,A+,Estonia,EST,Estonia,1.53812229633331,1.2634699344635,1.42964351177216,1.42638897895813,-2.74421914571231,-1.7426150208666,154.592617111149,-3.063,20.097,149.523,
2024,A+,Estonia,EST,,,,,,,,,-1.166,23.406,155.106,
2025,A+,Estonia,EST,,,,,,,,,-1.021,24.413,162.976,
2014,B,Ethiopia,ETH,Ethiopia,-0.448165893554688,-0.443245232105255,-1.07841408252716,-0.468583732843399,10.2574929627477,-10.3781721184147,40.7410841498626,,44.152,85.594,
2015,B,Ethiopia,ETH,Ethiopia,-0.476118475198746,-0.712037622928619,-1.0579651594162,-0.5272017121315,10.3924630141307,-12.1838327178752,39.6561241449515,,50.743,93.784,
2016,B,Ethiopia,ETH,Ethiopia,-0.442086547613144,-0.714294850826263,-1.10960459709167,-0.507818698883057,9.43348265981905,-11.5449209376397,34.8990210816111,,51.803,100.0,
2017,B,Ethiopia,ETH,Ethiopia,-0.582322061061859,-0.759255349636078,-1.0297976732254,-0.469820439815521,9.56418965754014,-7.76343039992896,31.1036494929016,,55.278,110.687,
2018,B,Ethiopia,ETH,Ethiopia,-0.50531792640686,-0.666894257068634,-0.984722435474396,-0.444717615842819,6.81614778557282,-5.53324917435326,31.1993689777881,,58.449,125.999,
2019,B,Ethiopia,ETH,Ethiopia,-0.434498816728592,-0.66142076253891,-0.910632014274597,-0.482023179531097,8.36408573314054,-5.47194445075559,28.8152939288346,,54.699,145.918,
2020,B,Ethiopia,ETH,Ethiopia,-0.389672368764877,-0.589582562446594,-0.975501298904419,-0.402888596057892,6.05953089054807,-2.75526110015443,24.0061143401794,,53.697,175.618,
2021,CCC,Ethiopia,ETH,Ethiopia,-0.422021746635437,-0.650382697582245,-0.941965937614441,-0.623265862464905,5.64153069257077,-4.13241831245632,24.3450574647644,,53.772,222.673,
2022,CCC-,Ethiopia,ETH,Ethiopia,-0.433258950710297,-0.791824162006378,-0.94841742515564,-0.635894060134888,5.32175988403378,-4.19066632559079,26.5954996967313,,46.927,298.243,
2023,RD,Ethiopia,ETH,Ethiopia,-0.465061634778976,-0.768662095069885,-1.0210794210434,-0.670203268527985,6.59424599357075,-3.52359702028074,20.5982015072652,,38.737,388.369,
2024,RD,Ethiopia,ETH,,,,,,,,,,32.66,470.099,
2025,RD,Ethiopia,ETH,,,,,,,,,,46.742,531.426,
2012,AAA,Finland,FIN,Finland,2.22684669494629,2.2103111743927,1.8215891122818,1.94403350353241,-1.52284013040689,-2.25407429115713,79.4303765882482,-1.521,57.856,96.814,96.9944646878047
2013,AAA,Finland,FIN,Finland,2.20024275779724,2.18062210083008,1.84167218208313,1.95568263530731,-0.979741024949618,-1.87586111811563,77.485171771574,-1.088,60.812,98.959,99.0234516103322
2014,AAA,Finland,FIN,Finland,2.15926671028137,2.02504563331604,1.87765765190125,2.1247615814209,-0.4780684247837,-1.40306958808626,74.6277719754196,-1.038,64.813,100.156,100.55626613351
2015,AAA,Finland,FIN,Finland,2.2156457901001,1.84316194057465,1.8257349729538,2.05303645133972,0.466503766322674,-0.912485503630059,71.9618253787014,-0.445,68.764,100.0,96.1034486394778
2016,AA+,Finland,FIN,Finland,2.18630695343018,1.84161901473999,1.80655252933502,2.00771570205688,2.57193414898754,-1.98213896057961,71.7222101178859,-0.895,68.649,100.389,97.3793178188456
2017,AA+,Finland,FIN,Finland,2.16233658790588,1.9772777557373,1.81227469444275,2.02406764030457,3.30337003591039,-0.613710516292874,75.9387822310041,-1.586,66.581,101.232,96.776966291699
2018,AA+,Finland,FIN,Finland,2.17175912857056,2.01387786865234,1.77911019325256,2.03439903259277,1.19297759742292,-1.63811271947478,79.1436148422846,-1.862,65.278,102.415,98.6257658506209
2019,AA+,Finland,FIN,Finland,2.11393284797668,1.97280502319336,1.84047222137451,2.01262903213501,1.34973845741737,-0.15499529100125,80.5641502947367,-2.342,65.328,103.579,96.9870822657621
2020,AA+,Finland,FIN,Finland,2.17043972015381,1.90100395679474,1.85089826583862,2.01859211921692,-2.49103605535707,0.529983303828095,72.1845955995888,-4.466,75.314,103.976,98.2510865833759
2021,AA+,Finland,FIN,Finland,2.23784065246582,1.91831088066101,1.88712561130524,2.01347613334656,2.67634641498897,0.326640931588569,79.7892781913782,-3.178,73.2,106.124,97.8130284604754
2022,AA+,Finland,FIN,Finland,2.24686503410339,1.75458240509033,1.77915287017822,1.95789980888367,0.763041912763526,-2.50692650482939,94.5625340522667,-1.102,74.031,113.735,94.6025683690266
2023,AA+,Finland,FIN,Finland,2.22151660919189,1.73860657215118,1.76514935493469,1.96704590320587,-0.939093459613758,-0.92660922528218,85.5633906057585,-2.479,77.522,118.672,99.0981767064113
2024,AA+,Finland,FIN,,,,,,,,,-3.377,82.149,119.828,98.7786558500791
2025,AA+,Finland,FIN,,,,,,,,,-3.42,86.784,122.032,97.6704376011536
2012,AAA,France,FRA,France,1.4719694852829,1.37338125705719,1.12417411804199,1.43693244457245,0.183835264973013,-1.22530807843013,61.6589570771102,-4.101,91.74,98.33,96.0142993913932
2013,AA+,France,FRA,France,1.30433368682861,1.48205244541168,1.14989483356476,1.40236282348633,0.781756446231,-0.597990456908108,61.8192338733962,-3.652,94.546,99.303,97.3328089064176
2014,AA,France,FRA,France,1.2879855632782,1.41287088394165,1.07406842708588,1.45350301265717,0.997832947295251,-0.962733699381149,62.1992669379507,-3.182,96.14,99.909,97.3450979461726
2015,AA,France,FRA,France,1.24783480167389,1.41732227802277,1.11580765247345,1.36679553985596,1.06675474783462,-0.334528437032909,63.5046871956484,-2.351,96.943,99.998,92.0447850166582
2016,AA,France,FRA,France,1.32828891277313,1.38062357902527,1.05861842632294,1.35156190395355,0.860031075424033,-0.538632351885891,63.3427564383351,-2.032,98.126,100.305,93.0161482881732
2017,AA,France,FRA,France,1.22452700138092,1.30890679359436,1.14648473262787,1.39806187152863,2.08361485997399,-0.474615185215668,65.3958481559711,-2.29,98.722,101.474,93.4970544679447
2018,AA,France,FRA,France,1.28155159950256,1.41971850395203,1.1474986076355,1.39622473716736,1.64590872395887,-0.735670615255371,66.8022607812266,-1.565,98.49,103.604,95.5707648892227
2019,AA,France,FRA,France,1.24806225299835,1.33822000026703,1.43153774738312,1.37148487567902,2.02744646419237,0.587362764575747,66.4289771741449,-1.434,98.104,104.949,93.8916120905777
2020,AA,France,FRA,France,1.12261998653412,1.2042510509491,1.18946194648743,1.29872727394104,-7.44064589948231,-2.00313613657686,58.8388907240647,-5.916,114.907,105.503,94.938268824724
2021,AA,France,FRA,France,1.28193628787994,1.22854030132294,1.23037326335907,1.25916755199432,6.88233783360239,0.244238511780542,63.788482630872,-5.138,112.786,107.683,94.4173318477744
2022,AA,France,FRA,France,1.25943613052368,1.16521215438843,1.1889523267746,1.18058335781097,2.71676264185913,-1.43234855251881,75.9630077981996,-4.216,111.366,114.04,90.1586618884907
2023,AA-,France,FRA,France,1.18482184410095,1.14462625980377,1.15350544452667,1.18057084083557,1.43921494437743,-1.04301703799496,70.6261450610225,-5.291,109.623,120.498,92.0112051657827
2024,AA-,France,FRA,,,,,,,,,-5.775,113.148,123.29,91.9691255881911
2025,AA-,France,FRA,,,,,,,,,-5.316,116.505,124.699,91.9889337763174
2012,BB-,Gabon,GAB,Gabon,-0.666252255439758,-0.961209893226624,-0.532351732254028,-0.414806485176086,5.25107691750407,11.5176523304205,92.3428089420545,,21.442,117.147,94.7776263812231
2013,BB-,Gabon,GAB,Gabon,-0.634305477142334,-0.868893802165985,-0.614103138446808,-0.522603034973145,5.63869900338696,8.31242147608324,90.6350361478645,,31.113,117.71,95.8150337643618
2014,BB-,Gabon,GAB,Gabon,-0.678029417991638,-0.606707334518433,-0.69313257932663,-0.473323464393616,4.31496444107469,6.10892058354702,73.5203290162438,,34.063,123.021,99.2692329614802
2015,B+,Gabon,GAB,Gabon,-0.72360235452652,-0.759362697601318,-0.732971966266632,-0.564373016357422,3.8788993950789,0.980288664808838,73.9497814588281,,44.703,122.845,92.6796185681189
2016,B+,Gabon,GAB,Gabon,-0.758754312992096,-0.832691252231598,-0.717620611190796,-0.611776113510132,2.09144220829562,,70.1333810645308,,64.495,125.408,93.7409828691118
2017,B,Gabon,GAB,Gabon,-0.841892600059509,-1.0042712688446,-0.71398663520813,-0.723504424095154,0.472642030911146,,75.0687404456638,,62.926,128.734,95.8330292833766
2018,B,Gabon,GAB,Gabon,-0.85915344953537,-0.826597571372986,-0.889868915081024,-0.719786107540131,0.83791658082157,,77.0365976973024,,62.342,134.884,101.161989753269
2019,B,Gabon,GAB,Gabon,-0.887044489383698,-0.957504510879517,-0.958428800106049,-0.756188631057739,3.92080879452831,,73.4280894486644,,59.778,137.611,100.590048043661
2020,CCC,Gabon,GAB,Gabon,-0.886901438236237,-0.991475403308868,-0.881805598735809,-0.679911434650421,-1.83776106357656,,70.1140546466012,,83.04,139.954,103.237018053646
2021,B-,Gabon,GAB,Gabon,-0.868000090122223,-0.816382169723511,-0.821126997470856,-0.708188772201538,1.46795731487489,,85.3483122054007,,72.945,141.462,102.136600965735
2022,B-,Gabon,GAB,Gabon,-1.04297661781311,-0.685424149036407,-0.702257215976715,-0.823756873607635,3.03761449530657,,92.0630888500131,,65.589,147.475,97.4076974150347
2023,B-,Gabon,GAB,Gabon,-1.01552844047546,-0.779809296131134,-0.704819560050964,-0.872693359851837,2.43893665064327,,91.478653318692,,70.586,152.834,100.939675955279
2024,CCC+,Gabon,GAB,,,,,,,,,,72.722,154.613,100.871955162175
2025,CCC,Gabon,GAB,,,,,,,,,,76.223,156.725,103.865976432714
2012,BB-,Georgia,GEO,Georgia,0.39742112159729,0.63056617975235,0.664130926132202,-0.00621734838932753,6.57883101954195,-11.1441786727056,89.7348800946338,-0.454,28.123,107.519,110.400076461592
2013,BB-,Georgia,GEO,Georgia,0.463619619607925,0.606947124004364,0.72580498456955,0.00490995636209846,5.13288531209382,-5.45445307967912,93.8139137895532,-0.915,28.942,106.968,107.231415581142
2014,BB-,Georgia,GEO,Georgia,0.828279137611389,0.424183517694473,0.760027527809143,0.224748969078064,4.09049059581743,-9.93087844279949,94.9506979383393,-1.426,30.335,110.251,106.417609076058
2015,BB-,Georgia,GEO,Georgia,0.700735151767731,0.263111501932144,0.750866293907166,0.22280541062355,3.35102350265353,-11.6071164150782,97.0163115086257,-1.027,36.015,114.665,98.3956017521619
2016,BB-,Georgia,GEO,Georgia,0.713530719280243,0.420896291732788,0.861489713191986,0.335771918296814,3.45021517996871,-12.2417329389245,94.9262528383443,-0.881,39.465,117.113,99.2405897161438
2017,BB-,Georgia,GEO,Georgia,0.759495615959167,0.481504321098328,0.949060201644897,0.262742727994919,5.15990261658827,-7.95124743463903,102.584277697146,-2.664,38.894,124.181,96.9787394773517
2018,BB-,Georgia,GEO,Georgia,0.724816799163818,0.518133521080017,1.03199064731598,0.270510762929916,6.062036412677,-6.65935234039703,109.847740556266,-2.119,38.221,127.428,97.2183602318495
2019,BB,Georgia,GEO,Georgia,0.716545462608337,0.766199469566345,1.02652418613434,0.248691543936729,5.38071926589951,-5.99374849041915,117.810080239714,-1.976,40.049,133.612,92.6369900607734
2020,BB,Georgia,GEO,Georgia,0.601492643356323,0.716738402843475,1.00116765499115,0.222878128290176,-6.2904717853839,-12.4222857463116,92.8910841752194,-4.732,59.559,140.564,89.5222483611804
2021,BB,Georgia,GEO,Georgia,0.661079525947571,0.616529405117035,1.05341958999634,0.14443676173687,10.6442336580969,-10.2864489440195,101.60090754891,-2.319,49.094,154.011,91.1717787890735
2022,BB,Georgia,GEO,Georgia,0.620420038700104,0.650143086910248,1.0323086977005,0.16946941614151,10.9585321385624,-2.58183727549166,114.695437688718,0.531,39.169,172.336,109.681880479811
2023,BB,Georgia,GEO,Georgia,0.617694795131683,0.791285872459412,0.946578145027161,0.177279338240623,7.83220126555726,-5.30768873233957,107.151179161579,0.381,38.923,176.623,119.593686685393
2024,BB,Georgia,GEO,,,,,,,,,-0.408,36.095,178.583,112.14318242309
2025,BB,Georgia,GEO,,,,,,,,,-0.117,34.234,185.584,107.467253253774
2012,AAA,Germany,DEU,Germany,1.81763017177582,1.53097581863403,1.52908289432526,1.66923201084137,0.463512036709204,7.19554460437767,79.3316495670315,-0.062,79.835,97.0,95.2370059457342
2013,AAA,Germany,DEU,Germany,1.79800081253052,1.51041460037231,1.54434037208557,1.64198386669159,0.396995583779145,6.72910853583545,77.5860288576931,0.685,77.457,98.558,97.605652737451
2014,AAA,Germany,DEU,Germany,1.81229484081268,1.6648246049881,1.69703912734985,1.85020470619202,2.18018602168017,7.19417703303447,76.8483516336234,1.301,74.538,99.317,98.2671672017741
2015,AAA,Germany,DEU,Germany,1.7758332490921,1.65639758110046,1.71191465854645,1.75914001464844,1.66300602334775,8.09671429040111,77.7565815686922,1.144,71.184,99.992,92.4995252624432
2016,AAA,Germany,DEU,Germany,1.78129398822784,1.66018795967102,1.8065539598465,1.58330154418945,2.22222216259371,8.9023603683727,76.0059902166055,1.228,68.301,100.358,94.0827821707227
2017,AAA,Germany,DEU,Germany,1.79697561264038,1.61311173439026,1.77526342868805,1.5740704536438,2.797906720551,8.07873526112888,77.4548394742448,1.112,63.988,102.067,94.9001910819276
2018,AAA,Germany,DEU,Germany,1.89839863777161,1.52356374263763,1.75632679462433,1.59137535095215,1.13569604599849,8.43761219902202,79.1252260463654,1.509,60.758,104.042,97.048960120653
2019,AAA,Germany,DEU,Germany,1.86510336399078,1.49534583091736,1.71493887901306,1.5813193321228,0.977734697038784,7.87471222403171,79.0732427175683,1.074,58.682,105.45,95.4703402475459
2020,AAA,Germany,DEU,Germany,1.82534158229828,1.31368815898895,1.57793474197388,1.52012777328491,-4.13191443239947,6.34782686016016,72.9335327120137,-2.954,68.037,105.842,96.3533040743547
2021,AAA,Germany,DEU,Germany,1.7829247713089,1.28911292552948,1.62516117095947,1.5718047618866,3.90999994204108,6.9200696637534,79.9195348609851,-2.759,67.991,109.242,97.1387661913704
2022,AAA,Germany,DEU,Germany,1.81836342811584,1.28929960727692,1.52229499816895,1.53199517726898,1.8092581243061,3.85045627175846,88.7857542130501,-1.94,64.442,118.708,93.7860013053934
2023,AAA,Germany,DEU,Germany,1.66416621208191,1.18541669845581,1.45697498321533,1.55120778083801,-0.869647578573321,5.51222510245724,81.9625483787634,-2.379,62.382,125.867,97.1406094137041
2024,AAA,Germany,DEU,,,,,,,,,-1.97,63.465,129.0,97.4790867833752
2025,AAA,Germany,DEU,,,,,,,,,-1.801,64.421,131.728,98.8895942744679
2012,B+,Ghana,GHA,Ghana,-0.126568555831909,-0.0900087654590607,0.0985032916069031,0.0166694633662701,9.2927894063005,-11.9009237632838,93.1680351286831,,35.473,99.959,88.2289904621083
2013,B,Ghana,GHA,Ghana,-0.0967152342200279,-0.134414941072464,0.0618107803165913,0.154123291373253,7.31252501678145,-9.07624953901069,60.7593219028775,,42.93,111.621,88.4932771041367
2014,B,Ghana,GHA,Ghana,-0.195330202579498,-0.307953178882599,-0.0476707369089127,0.0634023994207382,2.85624016330883,-6.75690272053076,63.8365624430783,,50.111,128.907,69.4701283251459
2015,B,Ghana,GHA,Ghana,-0.210838302969933,-0.319785863161087,-0.107558235526085,0.123091638088226,2.12075933817334,-5.71161560258539,76.5212709243242,,53.896,151.019,68.1967987381244
2016,B,Ghana,GHA,Ghana,-0.175533577799797,-0.254053384065628,-0.299607872962952,0.0332300700247288,3.37346574966936,-5.04424020618629,67.8769994445865,,55.942,177.378,78.2654720994928
2017,B,Ghana,GHA,Ghana,-0.253390341997147,-0.187149077653885,-0.188691198825836,0.105520524084568,8.12889488100956,-3.31643027470141,70.5483652904116,,56.984,199.323,77.7068435147517
2018,B,Ghana,GHA,Ghana,-0.138363629579544,-0.319947093725204,-0.141936391592026,0.0510871484875679,6.20007768127284,-3.03986602950098,67.9585174644902,,61.976,218.931,76.6493959438052
